Gmt time,Open,High,Low,Close,Volume
27.02.2016 20:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 00:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 04:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 08:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 12:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 16:00:00.000,1.09300,1.09300,1.09300,1.09300,0
28.02.2016 20:00:00.000,1.09300,1.09300,1.09117,1.09244,13115.960200000001
29.02.2016 00:00:00.000,1.09243,1.09355,1.09170,1.09239,40774.2305
29.02.2016 04:00:00.000,1.09240,1.09584,1.09194,1.09565,43999.3603
29.02.2016 08:00:00.000,1.09567,1.09625,1.08795,1.08855,74126.4707
29.02.2016 12:00:00.000,1.08853,1.08989,1.08620,1.08631,92018.86910000001
29.02.2016 16:00:00.000,1.08632,1.08846,1.08593,1.08803,61079.849599999994
29.02.2016 20:00:00.000,1.08805,1.08921,1.08720,1.08853,32153.1894
01.03.2016 00:00:00.000,1.08853,1.08893,1.08739,1.08812,37265.9697
01.03.2016 04:00:00.000,1.08812,1.08935,1.08670,1.08761,51884.369099999996
01.03.2016 08:00:00.000,1.08761,1.08862,1.08558,1.08751,72891.69930000001
01.03.2016 12:00:00.000,1.08751,1.08850,1.08354,1.08594,84303.08989999999
01.03.2016 16:00:00.000,1.08594,1.08717,1.08342,1.08655,72101.4706
01.03.2016 20:00:00.000,1.08654,1.08762,1.08611,1.08761,24828.3599
02.03.2016 00:00:00.000,1.08760,1.08809,1.08584,1.08585,39661.7998
02.03.2016 04:00:00.000,1.08585,1.08670,1.08469,1.08601,42897.5498
02.03.2016 08:00:00.000,1.08600,1.08760,1.08476,1.08525,73807.8281
02.03.2016 12:00:00.000,1.08523,1.08630,1.08255,1.08273,91170.6816
02.03.2016 16:00:00.000,1.08274,1.08728,1.08256,1.08645,63902.1083
02.03.2016 20:00:00.000,1.08647,1.08732,1.08632,1.08692,29523.480499999998
03.03.2016 00:00:00.000,1.08693,1.08749,1.08569,1.08571,39629.1104
03.03.2016 04:00:00.000,1.08572,1.08696,1.08536,1.08693,39995.369999999995
03.03.2016 08:00:00.000,1.08693,1.08875,1.08593,1.08806,67305.871
03.03.2016 12:00:00.000,1.08808,1.09390,1.08760,1.09326,91802.75
03.03.2016 16:00:00.000,1.09325,1.09727,1.09280,1.09555,70702.20999999999
03.03.2016 20:00:00.000,1.09558,1.09663,1.09446,1.09455,26198.8799
04.03.2016 00:00:00.000,1.09456,1.09556,1.09351,1.09452,36847.4102
04.03.2016 04:00:00.000,1.09450,1.09569,1.09420,1.09509,36350.6807
04.03.2016 08:00:00.000,1.09507,1.09899,1.09284,1.09841,70637.97839999999
04.03.2016 12:00:00.000,1.09842,1.10434,1.09034,1.10084,111906.16309999999
04.03.2016 16:00:00.000,1.10085,1.10283,1.09900,1.09976,62217.7393
04.03.2016 20:00:00.000,1.09977,1.10124,1.09915,1.10055,19421.1802
05.03.2016 00:00:00.000,1.10055,1.10055,1.10055,1.10055,0
05.03.2016 04:00:00.000,1.10055,1.10055,1.10055,1.10055,0
05.03.2016 08:00:00.000,1.10055,1.10055,1.10055,1.10055,0
05.03.2016 12:00:00.000,1.10055,1.10055,1.10055,1.10055,0
05.03.2016 16:00:00.000,1.10055,1.10055,1.10055,1.10055,0
05.03.2016 20:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 00:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 04:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 08:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 12:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 16:00:00.000,1.10055,1.10055,1.10055,1.10055,0
06.03.2016 20:00:00.000,1.10055,1.10055,1.09880,1.09913,9280.27
07.03.2016 00:00:00.000,1.09913,1.09970,1.09838,1.09889,36815.3702
07.03.2016 04:00:00.000,1.09890,1.09941,1.09660,1.09695,39564.1304
07.03.2016 08:00:00.000,1.09697,1.09744,1.09400,1.09507,69533.83989999999
07.03.2016 12:00:00.000,1.09507,1.09859,1.09464,1.09839,77832.58009999999
07.03.2016 16:00:00.000,1.09840,1.10258,1.09763,1.10161,66792.7491
07.03.2016 20:00:00.000,1.10162,1.10179,1.10082,1.10123,25532.740299999998
08.03.2016 00:00:00.000,1.10123,1.10287,1.10115,1.10179,36420.7695
08.03.2016 04:00:00.000,1.10179,1.10417,1.10143,1.10352,43123.18949999999
08.03.2016 08:00:00.000,1.10352,1.10446,1.10016,1.10146,68495.8507
08.03.2016 12:00:00.000,1.10145,1.10578,1.10073,1.10574,85256.7109
08.03.2016 16:00:00.000,1.10574,1.10574,1.09936,1.10022,63860.309400000006
08.03.2016 20:00:00.000,1.10022,1.10117,1.09949,1.10002,25352.3196
09.03.2016 00:00:00.000,1.10001,1.10065,1.09707,1.09723,32182.0098
09.03.2016 04:00:00.000,1.09723,1.09895,1.09674,1.09854,44012.9004
09.03.2016 08:00:00.000,1.09854,1.09854,1.09548,1.09723,71233.4923
09.03.2016 12:00:00.000,1.09724,1.10177,1.09461,1.10066,87960.9795
09.03.2016 16:00:00.000,1.10066,1.10349,1.09986,1.10020,66162.9209
09.03.2016 20:00:00.000,1.10016,1.10084,1.09838,1.09858,29433.6997
10.03.2016 00:00:00.000,1.09859,1.09929,1.09703,1.09725,35587.3399
10.03.2016 04:00:00.000,1.09725,1.09821,1.09629,1.09677,36459.6196
10.03.2016 08:00:00.000,1.09677,1.09861,1.09599,1.09742,68451.93059999999
10.03.2016 12:00:00.000,1.09739,1.11593,1.08222,1.11464,134607.3984
10.03.2016 16:00:00.000,1.11461,1.12179,1.11364,1.11984,81507.3701
10.03.2016 20:00:00.000,1.11987,1.11991,1.11700,1.11763,31122.43
11.03.2016 00:00:00.000,1.11763,1.12096,1.11656,1.11667,37427.5498
11.03.2016 04:00:00.000,1.11668,1.11817,1.11355,1.11454,42218.4009
11.03.2016 08:00:00.000,1.11455,1.11557,1.10803,1.11051,80504.5313
11.03.2016 12:00:00.000,1.11047,1.11695,1.10871,1.11584,90088.9492
11.03.2016 16:00:00.000,1.11585,1.11933,1.11425,1.11581,61795.8106
11.03.2016 20:00:00.000,1.11577,1.11605,1.11459,1.11468,14200.210000000001
12.03.2016 00:00:00.000,1.11468,1.11468,1.11468,1.11468,0
12.03.2016 04:00:00.000,1.11468,1.11468,1.11468,1.11468,0
12.03.2016 08:00:00.000,1.11468,1.11468,1.11468,1.11468,0
12.03.2016 12:00:00.000,1.11468,1.11468,1.11468,1.11468,0
12.03.2016 16:00:00.000,1.11468,1.11468,1.11468,1.11468,0
12.03.2016 20:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 00:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 04:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 08:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 12:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 16:00:00.000,1.11468,1.11468,1.11468,1.11468,0
13.03.2016 20:00:00.000,1.11468,1.11763,1.11339,1.11651,15699.1901
14.03.2016 00:00:00.000,1.11651,1.11651,1.11483,1.11578,29417.7496
14.03.2016 04:00:00.000,1.11578,1.11666,1.11352,1.11420,30817.8096
14.03.2016 08:00:00.000,1.11419,1.11419,1.10985,1.11075,72816.4521
14.03.2016 12:00:00.000,1.11075,1.11348,1.10933,1.11062,90960.4005
14.03.2016 16:00:00.000,1.11063,1.11221,1.10779,1.10975,67063.5088
14.03.2016 20:00:00.000,1.10976,1.11081,1.10975,1.10999,19544.7
15.03.2016 00:00:00.000,1.11000,1.11153,1.10938,1.11099,28815.4604
15.03.2016 04:00:00.000,1.11099,1.11202,1.10834,1.11153,43718.5892
15.03.2016 08:00:00.000,1.11154,1.11205,1.10719,1.10965,79482.457
15.03.2016 12:00:00.000,1.10967,1.11248,1.10815,1.11119,130930.3926
15.03.2016 16:00:00.000,1.11116,1.11169,1.10915,1.11083,72531.30179999999
15.03.2016 20:00:00.000,1.11083,1.11125,1.11037,1.11070,18343.03
16.03.2016 00:00:00.000,1.11071,1.11122,1.10950,1.11008,34477.8203
16.03.2016 04:00:00.000,1.11008,1.11015,1.10840,1.10869,37919.2305
16.03.2016 08:00:00.000,1.10869,1.10976,1.10745,1.10901,65556.1309
16.03.2016 12:00:00.000,1.10902,1.10996,1.10579,1.10744,89843.65030000001
16.03.2016 16:00:00.000,1.10744,1.12421,1.10631,1.12307,93209.67
16.03.2016 20:00:00.000,1.12306,1.12363,1.12082,1.12161,27784.6606
17.03.2016 00:00:00.000,1.12161,1.12296,1.12055,1.12221,45275.3799
17.03.2016 04:00:00.000,1.12221,1.12596,1.12164,1.12596,55429.4404
17.03.2016 08:00:00.000,1.12598,1.13425,1.12538,1.13265,96788.66020000001
17.03.2016 12:00:00.000,1.13267,1.13373,1.12785,1.13159,110698.06049999999
17.03.2016 16:00:00.000,1.13160,1.13311,1.13110,1.13182,64295.2305
17.03.2016 20:00:00.000,1.13181,1.13200,1.13099,1.13152,18074.01
18.03.2016 00:00:00.000,1.13151,1.13368,1.13066,1.13190,45622.7998
18.03.2016 04:00:00.000,1.13189,1.13204,1.12754,1.12829,51586.2408
18.03.2016 08:00:00.000,1.12830,1.13015,1.12562,1.12755,75593.5009
18.03.2016 12:00:00.000,1.12757,1.13070,1.12751,1.12916,88874.1484
18.03.2016 16:00:00.000,1.12917,1.12924,1.12627,1.12751,55321.7393
18.03.2016 20:00:00.000,1.12750,1.12825,1.12692,1.12696,7414.8301
19.03.2016 00:00:00.000,1.12696,1.12696,1.12696,1.12696,0
19.03.2016 04:00:00.000,1.12696,1.12696,1.12696,1.12696,0
19.03.2016 08:00:00.000,1.12696,1.12696,1.12696,1.12696,0
19.03.2016 12:00:00.000,1.12696,1.12696,1.12696,1.12696,0
19.03.2016 16:00:00.000,1.12696,1.12696,1.12696,1.12696,0
19.03.2016 20:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 00:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 04:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 08:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 12:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 16:00:00.000,1.12696,1.12696,1.12696,1.12696,0
20.03.2016 20:00:00.000,1.12696,1.12809,1.12575,1.12744,13698.7899
21.03.2016 00:00:00.000,1.12744,1.12848,1.12715,1.12723,40742.5699
21.03.2016 04:00:00.000,1.12722,1.12778,1.12463,1.12500,38190.9394
21.03.2016 08:00:00.000,1.12499,1.12845,1.12356,1.12740,66333.8388
21.03.2016 12:00:00.000,1.12739,1.12802,1.12470,1.12597,75889.6192
21.03.2016 16:00:00.000,1.12595,1.12605,1.12345,1.12436,49491.791
21.03.2016 20:00:00.000,1.12437,1.12479,1.12330,1.12349,18226.050499999998
22.03.2016 00:00:00.000,1.12350,1.12593,1.12295,1.12591,31418.4902
22.03.2016 04:00:00.000,1.12591,1.12599,1.12367,1.12405,37537.9297
22.03.2016 08:00:00.000,1.12403,1.12460,1.11885,1.12202,82461.40030000001
22.03.2016 12:00:00.000,1.12202,1.12384,1.12018,1.12273,80809.2383
22.03.2016 16:00:00.000,1.12273,1.12274,1.12041,1.12164,60742.37
22.03.2016 20:00:00.000,1.12164,1.12246,1.12105,1.12211,17029.03
23.03.2016 00:00:00.000,1.12211,1.12211,1.12089,1.12105,32455.5098
23.03.2016 04:00:00.000,1.12107,1.12107,1.11803,1.11900,37497.8101
23.03.2016 08:00:00.000,1.11897,1.12003,1.11808,1.11918,62866.331099999996
23.03.2016 12:00:00.000,1.11918,1.11956,1.11631,1.11749,91431.67
23.03.2016 16:00:00.000,1.11749,1.11873,1.11594,1.11767,51224.398400000005
23.03.2016 20:00:00.000,1.11765,1.11853,1.11726,1.11779,18931.739700000002
24.03.2016 00:00:00.000,1.11778,1.11860,1.11636,1.11763,33866.5806
24.03.2016 04:00:00.000,1.11762,1.11779,1.11509,1.11608,34690.980500000005
24.03.2016 08:00:00.000,1.11608,1.11877,1.11442,1.11518,71946.0802
24.03.2016 12:00:00.000,1.11519,1.11718,1.11487,1.11626,71489.8496
24.03.2016 16:00:00.000,1.11625,1.11862,1.11620,1.11771,46103.729999999996
24.03.2016 20:00:00.000,1.11771,1.11813,1.11567,1.11644,12434.6696
25.03.2016 00:00:00.000,1.11644,1.11693,1.11529,1.11596,12055.019999999999
25.03.2016 04:00:00.000,1.11596,1.11695,1.11575,1.11626,8543.720099999999
25.03.2016 08:00:00.000,1.11626,1.11757,1.11562,1.11674,8354.750100000001
25.03.2016 12:00:00.000,1.11675,1.11706,1.11598,1.11635,12520.6502
25.03.2016 16:00:00.000,1.11635,1.11708,1.11610,1.11696,11184.290200000001
25.03.2016 20:00:00.000,1.11696,1.11707,1.11618,1.11624,2024.8101
26.03.2016 00:00:00.000,1.11624,1.11624,1.11624,1.11624,0
26.03.2016 04:00:00.000,1.11624,1.11624,1.11624,1.11624,0
26.03.2016 08:00:00.000,1.11624,1.11624,1.11624,1.11624,0
26.03.2016 12:00:00.000,1.11624,1.11624,1.11624,1.11624,0
26.03.2016 16:00:00.000,1.11624,1.11624,1.11624,1.11624,0
26.03.2016 20:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 00:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 04:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 08:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 12:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 16:00:00.000,1.11624,1.11624,1.11624,1.11624,0
27.03.2016 20:00:00.000,1.11624,1.11665,1.11559,1.11571,7547.280000000001
28.03.2016 00:00:00.000,1.11572,1.11647,1.11530,1.11632,21100.0996
28.03.2016 04:00:00.000,1.11633,1.11726,1.11600,1.11650,26308.7598
28.03.2016 08:00:00.000,1.11650,1.11732,1.11575,1.11650,22094.9101
28.03.2016 12:00:00.000,1.11651,1.12198,1.11651,1.12083,49760.83
28.03.2016 16:00:00.000,1.12084,1.12117,1.11893,1.11997,30970.909799999998
28.03.2016 20:00:00.000,1.11999,1.12022,1.11933,1.12007,16275.4496
29.03.2016 00:00:00.000,1.12007,1.12009,1.11841,1.11951,32512.6001
29.03.2016 04:00:00.000,1.11952,1.11986,1.11690,1.11765,39387.248999999996
29.03.2016 08:00:00.000,1.11762,1.12160,1.11722,1.12006,64318.301699999996
29.03.2016 12:00:00.000,1.12005,1.12252,1.11793,1.12023,82551.6309
29.03.2016 16:00:00.000,1.12023,1.13033,1.11961,1.12975,71361.9707
29.03.2016 20:00:00.000,1.12973,1.12974,1.12833,1.12892,19506.3897
30.03.2016 00:00:00.000,1.12893,1.13005,1.12863,1.12921,33701.8106
30.03.2016 04:00:00.000,1.12922,1.13307,1.12915,1.13282,60205.9698
30.03.2016 08:00:00.000,1.13281,1.13368,1.13088,1.13362,67299.45999999999
30.03.2016 12:00:00.000,1.13364,1.13654,1.13023,1.13297,93568.12109999999
30.03.2016 16:00:00.000,1.13295,1.13417,1.13153,1.13350,58688.4716
30.03.2016 20:00:00.000,1.13351,1.13440,1.13293,1.13327,26877.7002
31.03.2016 00:00:00.000,1.13326,1.13415,1.13106,1.13148,34427.189000000006
31.03.2016 04:00:00.000,1.13146,1.13440,1.13101,1.13438,47445.4117
31.03.2016 08:00:00.000,1.13439,1.13947,1.13374,1.13876,62721.4395
31.03.2016 12:00:00.000,1.13877,1.14118,1.13793,1.13898,83437.9414
31.03.2016 16:00:00.000,1.13895,1.13938,1.13772,1.13787,50516.1504
31.03.2016 20:00:00.000,1.13788,1.13841,1.13748,1.13785,14533.0102
01.04.2016 00:00:00.000,1.13785,1.13883,1.13668,1.13774,25171.329999999998
01.04.2016 04:00:00.000,1.13774,1.13900,1.13712,1.13821,34493.56
01.04.2016 08:00:00.000,1.13823,1.14282,1.13823,1.14195,58577.9502
01.04.2016 12:00:00.000,1.14192,1.14379,1.13347,1.13845,90878.99029999999
01.04.2016 16:00:00.000,1.13844,1.14035,1.13810,1.13901,50145.8096
01.04.2016 20:00:00.000,1.13900,1.13991,1.13853,1.13899,4558.71
02.04.2016 00:00:00.000,1.13899,1.13899,1.13899,1.13899,0
02.04.2016 04:00:00.000,1.13899,1.13899,1.13899,1.13899,0
02.04.2016 08:00:00.000,1.13899,1.13899,1.13899,1.13899,0
02.04.2016 12:00:00.000,1.13899,1.13899,1.13899,1.13899,0
02.04.2016 16:00:00.000,1.13899,1.13899,1.13899,1.13899,0
02.04.2016 20:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 00:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 04:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 08:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 12:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 16:00:00.000,1.13899,1.13899,1.13899,1.13899,0
03.04.2016 20:00:00.000,1.13899,1.14000,1.13878,1.13946,7257.7899
04.04.2016 00:00:00.000,1.13952,1.14125,1.13865,1.13872,21946.5899
04.04.2016 04:00:00.000,1.13872,1.13961,1.13711,1.13740,42318.4804
04.04.2016 08:00:00.000,1.13739,1.13840,1.13574,1.13744,54754.3603
04.04.2016 12:00:00.000,1.13745,1.14096,1.13730,1.13855,81871.6104
04.04.2016 16:00:00.000,1.13856,1.14066,1.13828,1.13926,40158.489700000006
04.04.2016 20:00:00.000,1.13927,1.13979,1.13850,1.13865,11323.5198
05.04.2016 00:00:00.000,1.13857,1.14050,1.13857,1.13960,23714.5103
05.04.2016 04:00:00.000,1.13959,1.13960,1.13438,1.13569,43002.75
05.04.2016 08:00:00.000,1.13570,1.13757,1.13506,1.13629,52082.5694
05.04.2016 12:00:00.000,1.13630,1.13984,1.13359,1.13782,73715.1699
05.04.2016 16:00:00.000,1.13785,1.14010,1.13725,1.13869,41033.1406
05.04.2016 20:00:00.000,1.13868,1.13872,1.13770,1.13805,12432.86
06.04.2016 00:00:00.000,1.13805,1.13857,1.13656,1.13669,24345.3706
06.04.2016 04:00:00.000,1.13668,1.13738,1.13445,1.13575,33222.1803
06.04.2016 08:00:00.000,1.13575,1.13619,1.13266,1.13438,48106.719699999994
06.04.2016 12:00:00.000,1.13438,1.14315,1.13334,1.14278,87530.22069999999
06.04.2016 16:00:00.000,1.14285,1.14316,1.13917,1.13998,49234.3105
06.04.2016 20:00:00.000,1.13999,1.14046,1.13916,1.14001,13252.6603
07.04.2016 00:00:00.000,1.14002,1.14155,1.13930,1.13970,29194.0103
07.04.2016 04:00:00.000,1.13969,1.14539,1.13836,1.14058,50773.600099999996
07.04.2016 08:00:00.000,1.14059,1.14059,1.13597,1.13678,64464.08
07.04.2016 12:00:00.000,1.13677,1.13998,1.13376,1.13856,83645.91019999998
07.04.2016 16:00:00.000,1.13858,1.13887,1.13610,1.13720,39195.8004
07.04.2016 20:00:00.000,1.13720,1.13789,1.13665,1.13668,17692.5899
08.04.2016 00:00:00.000,1.13667,1.13744,1.13593,1.13669,28921.490299999998
08.04.2016 04:00:00.000,1.13667,1.13839,1.13491,1.13788,40279.8609
08.04.2016 08:00:00.000,1.13788,1.13939,1.13596,1.13670,51866.1699
08.04.2016 12:00:00.000,1.13671,1.14193,1.13520,1.14046,75032.3789
08.04.2016 16:00:00.000,1.14046,1.14143,1.13932,1.14003,34533.5401
08.04.2016 20:00:00.000,1.14003,1.14008,1.13932,1.13950,4789.27
09.04.2016 00:00:00.000,1.13950,1.13950,1.13950,1.13950,0
09.04.2016 04:00:00.000,1.13950,1.13950,1.13950,1.13950,0
09.04.2016 08:00:00.000,1.13950,1.13950,1.13950,1.13950,0
09.04.2016 12:00:00.000,1.13950,1.13950,1.13950,1.13950,0
09.04.2016 16:00:00.000,1.13950,1.13950,1.13950,1.13950,0
09.04.2016 20:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 00:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 04:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 08:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 12:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 16:00:00.000,1.13950,1.13950,1.13950,1.13950,0
10.04.2016 20:00:00.000,1.13950,1.14144,1.13950,1.14047,13989.160100000001
11.04.2016 00:00:00.000,1.14047,1.14258,1.13952,1.14115,21853.269800000002
11.04.2016 04:00:00.000,1.14117,1.14280,1.13723,1.13778,36796.6313
11.04.2016 08:00:00.000,1.13777,1.14057,1.13770,1.13918,55405.189399999996
11.04.2016 12:00:00.000,1.13917,1.14473,1.13865,1.14110,75738.0117
11.04.2016 16:00:00.000,1.14109,1.14209,1.13956,1.14052,33312.2602
11.04.2016 20:00:00.000,1.14051,1.14136,1.14007,1.14102,13904.5796
12.04.2016 00:00:00.000,1.14101,1.14166,1.14004,1.14052,21552.9101
12.04.2016 04:00:00.000,1.14051,1.14349,1.14045,1.14304,36321.2095
12.04.2016 08:00:00.000,1.14305,1.14649,1.13965,1.14106,60436.1797
12.04.2016 12:00:00.000,1.14106,1.14130,1.13453,1.13948,83167.4121
12.04.2016 16:00:00.000,1.13949,1.13992,1.13725,1.13916,36010.4398
12.04.2016 20:00:00.000,1.13916,1.13928,1.13808,1.13831,21846.7001
13.04.2016 00:00:00.000,1.13830,1.13912,1.13660,1.13694,26191.499499999998
13.04.2016 04:00:00.000,1.13694,1.13711,1.13407,1.13531,42178.2108
13.04.2016 08:00:00.000,1.13532,1.13582,1.12960,1.13028,66138.1495
13.04.2016 12:00:00.000,1.13029,1.13260,1.12724,1.12793,78984.92970000001
13.04.2016 16:00:00.000,1.12800,1.12921,1.12732,1.12800,35980.1205
13.04.2016 20:00:00.000,1.12800,1.12840,1.12682,1.12779,16339.699700000001
14.04.2016 00:00:00.000,1.12779,1.12789,1.12538,1.12659,30066.9898
14.04.2016 04:00:00.000,1.12659,1.12688,1.12339,1.12532,38808.7803
14.04.2016 08:00:00.000,1.12534,1.12736,1.12407,1.12597,54512.9404
14.04.2016 12:00:00.000,1.12599,1.12948,1.12480,1.12628,74422.3193
14.04.2016 16:00:00.000,1.12625,1.12757,1.12545,1.12552,26987.98
14.04.2016 20:00:00.000,1.12553,1.12691,1.12546,1.12651,18799.5496
15.04.2016 00:00:00.000,1.12650,1.12670,1.12496,1.12621,16862.7403
15.04.2016 04:00:00.000,1.12621,1.12712,1.12457,1.12594,31018.040100000002
15.04.2016 08:00:00.000,1.12592,1.12878,1.12557,1.12815,44595.818300000006
15.04.2016 12:00:00.000,1.12816,1.13169,1.12722,1.12936,66245.61140000001
15.04.2016 16:00:00.000,1.12936,1.13113,1.12808,1.12828,31140.1797
15.04.2016 20:00:00.000,1.12827,1.12863,1.12804,1.12823,4089.53
16.04.2016 00:00:00.000,1.12823,1.12823,1.12823,1.12823,0
16.04.2016 04:00:00.000,1.12823,1.12823,1.12823,1.12823,0
16.04.2016 08:00:00.000,1.12823,1.12823,1.12823,1.12823,0
16.04.2016 12:00:00.000,1.12823,1.12823,1.12823,1.12823,0
16.04.2016 16:00:00.000,1.12823,1.12823,1.12823,1.12823,0
16.04.2016 20:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 00:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 04:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 08:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 12:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 16:00:00.000,1.12823,1.12823,1.12823,1.12823,0
17.04.2016 20:00:00.000,1.12823,1.13018,1.12823,1.12975,13452.130000000001
18.04.2016 00:00:00.000,1.12978,1.13067,1.12763,1.12836,25177.1304
18.04.2016 04:00:00.000,1.12835,1.13098,1.12737,1.13015,34277.1805
18.04.2016 08:00:00.000,1.13014,1.13133,1.12834,1.13090,38691.2608
18.04.2016 12:00:00.000,1.13089,1.13321,1.12970,1.13205,66322.81150000001
18.04.2016 16:00:00.000,1.13223,1.13294,1.13071,1.13073,28383.649800000003
18.04.2016 20:00:00.000,1.13075,1.13155,1.13061,1.13077,12413.0903
19.04.2016 00:00:00.000,1.13078,1.13258,1.13034,1.13228,16893.9002
19.04.2016 04:00:00.000,1.13228,1.13444,1.13191,1.13269,34622.390100000004
19.04.2016 08:00:00.000,1.13269,1.13486,1.13148,1.13409,49430.6095
19.04.2016 12:00:00.000,1.13410,1.13845,1.13389,1.13752,73893.7227
19.04.2016 16:00:00.000,1.13753,1.13826,1.13611,1.13627,32502.8203
19.04.2016 20:00:00.000,1.13626,1.13641,1.13540,1.13583,16599.0295
20.04.2016 00:00:00.000,1.13583,1.13736,1.13571,1.13627,20246.1099
20.04.2016 04:00:00.000,1.13627,1.13682,1.13489,1.13634,35970.3603
20.04.2016 08:00:00.000,1.13633,1.13802,1.13549,1.13781,50939.651399999995
20.04.2016 12:00:00.000,1.13782,1.13876,1.13180,1.13282,74260.5712
20.04.2016 16:00:00.000,1.13284,1.13333,1.12905,1.12909,48707.5302
20.04.2016 20:00:00.000,1.12920,1.13061,1.12907,1.13022,16842.9202
21.04.2016 00:00:00.000,1.13024,1.13044,1.12871,1.12955,21826.0899
21.04.2016 04:00:00.000,1.12955,1.13106,1.12889,1.12922,42303.7901
21.04.2016 08:00:00.000,1.12923,1.13342,1.12831,1.13281,59809.8896
21.04.2016 12:00:00.000,1.13282,1.13981,1.12699,1.12996,96205.90030000001
21.04.2016 16:00:00.000,1.12998,1.13101,1.12864,1.12897,31831.770099999998
21.04.2016 20:00:00.000,1.12897,1.12926,1.12818,1.12902,10498.060099999999
22.04.2016 00:00:00.000,1.12902,1.13087,1.12895,1.13006,17751.6004
22.04.2016 04:00:00.000,1.13007,1.13054,1.12647,1.12801,44882.0503
22.04.2016 08:00:00.000,1.12797,1.12916,1.12560,1.12641,52149.249
22.04.2016 12:00:00.000,1.12642,1.12703,1.12373,1.12388,76695.0411
22.04.2016 16:00:00.000,1.12386,1.12402,1.12181,1.12221,38564.5497
22.04.2016 20:00:00.000,1.12220,1.12364,1.12206,1.12227,4431.1401
23.04.2016 00:00:00.000,1.12227,1.12227,1.12227,1.12227,0
23.04.2016 04:00:00.000,1.12227,1.12227,1.12227,1.12227,0
23.04.2016 08:00:00.000,1.12227,1.12227,1.12227,1.12227,0
23.04.2016 12:00:00.000,1.12227,1.12227,1.12227,1.12227,0
23.04.2016 16:00:00.000,1.12227,1.12227,1.12227,1.12227,0
23.04.2016 20:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 00:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 04:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 08:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 12:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 16:00:00.000,1.12227,1.12227,1.12227,1.12227,0
24.04.2016 20:00:00.000,1.12227,1.12338,1.12150,1.12312,16429.1597
25.04.2016 00:00:00.000,1.12312,1.12469,1.12235,1.12439,21558.669899999997
25.04.2016 04:00:00.000,1.12439,1.12586,1.12311,1.12543,37084.270000000004
25.04.2016 08:00:00.000,1.12544,1.12628,1.12432,1.12572,55928.4492
25.04.2016 12:00:00.000,1.12572,1.12781,1.12438,1.12728,71160.4893
